window_id,session_id,source_file,start_s,end_s,scheduled_label,quality_status,quality_reason,confidence_status,final_label,sample_count,max_gap_ms,clip_fraction,psd_resp_band,psd_total,snr_resp,variance_filtered,zero_crossings,spectral_entropy,peak_freq_hz,peak_power,pc1_var_explained,activity_log,breathing_activity_threshold
session_20260812_131332_hold_breath_off_hold_breath_off_w00013,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,75.0,95.0,hold_breath,accepted,,ambiguous_breathing_evidence,,2025,54.622,0.0,131.30946186162373,2.394080941305946,54.8475448745442,63.78251232820344,14,1.8265870155645068,0.4,394.75019468518303,0.548676609992981,2.1182960214911364,1.4266296939991816
session_20260812_131332_hold_breath_off_hold_breath_off_w00014,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,80.0,100.0,hold_breath,accepted,,ambiguous_breathing_evidence,,2025,54.622,0.0,75.8969299871944,1.3784194992327312,55.06083600049607,25.170916758201102,12,1.9568669443802797,0.30000000000000004,199.2326429292386,0.507450520992279,1.880224209142046,1.4266296939991816
session_20260812_131332_hold_breath_off_hold_breath_off_w00015,session_20260812_131332_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131332_hold_breath_off_hold_breath_off.csv,85.0,105.0,hold_breath,accepted,,ambiguous_breathing_evidence,,2030,87.145,0.0,21.235288551014456,0.42586253104930033,49.86418621671666,56.73846246241912,13,1.9017239301840232,0.30000000000000004,81.9321874341768,0.5001319050788879,1.753877562811013,1.4266296939991816
session_20260812_131528_hold_breath_off_hold_breath_off_w00000,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,10.0,30.0,breathing,rejected,time_gap,not_evaluated,,2028,102.718,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00001,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,15.0,35.0,breathing,rejected,time_gap,not_evaluated,,2011,102.718,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00002,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,20.0,40.0,breathing,accepted,,trusted_breathing,breathing,2004,71.136,0.0,1045.5199088812058,19.083821578300686,54.78566777578567,351.58321338645146,12,1.5401576376782726,0.35000000000000003,3730.5028364745804,0.4291686713695526,3.0193323071057963,1.9595463724835147
session_20260812_131528_hold_breath_off_hold_breath_off_w00003,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,25.0,45.0,breathing,accepted,,trusted_breathing,breathing,1997,71.136,0.0,1285.5430560513514,23.4529582259422,54.813684639121945,383.08614807665697,12,1.7528096284556482,0.35000000000000003,4145.158085282015,0.42503485083580017,3.1090866268305892,1.9595463724835147
session_20260812_131528_hold_breath_off_hold_breath_off_w00004,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,30.0,50.0,breathing,accepted,,trusted_breathing,breathing,1983,71.136,0.0,64.39057013202707,1.1958000985717645,53.84726946324874,66.35867442442371,13,1.96998282968176,0.35000000000000003,186.28944694476598,0.43842992186546326,1.8218977020071208,1.9595463724835147
session_20260812_131528_hold_breath_off_hold_breath_off_w00005,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,35.0,55.0,breathing,accepted,,trusted_breathing,breathing,1986,73.903,0.0,101.25798076130626,1.873153704389086,54.05748632586276,80.71490391818634,13,2.048164831303608,0.30000000000000004,269.31566963632054,0.5540313720703125,2.0054292626423127,1.9595463724835147
session_20260812_131528_hold_breath_off_hold_breath_off_w00006,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,40.0,60.0,breathing,rejected,transition_guard,not_evaluated,,1992,,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00007,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,45.0,65.0,breathing,rejected,mixed_or_unknown_label,not_evaluated,,2002,,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00008,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,50.0,70.0,hold_breath,rejected,mixed_or_unknown_label,not_evaluated,,2013,,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00009,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,55.0,75.0,hold_breath,rejected,mixed_or_unknown_label,not_evaluated,,2003,,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00010,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,60.0,80.0,hold_breath,rejected,transition_guard,not_evaluated,,2005,,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00011,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,65.0,85.0,hold_breath,accepted,,ambiguous_breathing_evidence,,2008,83.858,0.0,1536.7827093799162,27.84578273621538,55.18906485545361,802.1447030859462,13,1.5728209054769577,0.30000000000000004,6301.737742647172,0.5126530528068542,3.186612465555398,1.9595463724835147
session_20260812_131528_hold_breath_off_hold_breath_off_w00012,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,70.0,90.0,hold_breath,rejected,time_gap,not_evaluated,,1990,107.36,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00013,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,75.0,95.0,hold_breath,rejected,time_gap,not_evaluated,,2001,107.36,,,,,,,,,,,,
session_20260812_131528_hold_breath_off_hold_breath_off_w00014,session_20260812_131528_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131528_hold_breath_off_hold_breath_off.csv,80.0,100.0,hold_breath,rejected,transition_guard,not_evaluated,,1981,,,,,,,,,,,,,
session_20260812_131729_hold_breath_off_hold_breath_off_w00000,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,10.0,30.0,breathing,accepted,,trusted_breathing,breathing,2036,45.979,0.0,27.99478790436995,0.5099692339735932,54.89505256265059,11.760905625225627,13,1.83818428566143,0.4,83.01561548162971,0.6411858201026917,1.44707718151808,1.2516144270268619
session_20260812_131729_hold_breath_off_hold_breath_off_w00001,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,15.0,35.0,breathing,accepted,,trusted_breathing,breathing,2026,45.979,0.0,17.707112122841398,0.39117559254574097,45.266403273168436,42.04033157564741,10,2.1131719846399197,0.15000000000000002,43.818320174442604,0.7151845097541809,1.623666132686998,1.2516144270268619
session_20260812_131729_hold_breath_off_hold_breath_off_w00002,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,20.0,40.0,breathing,accepted,,trusted_breathing,breathing,2009,92.316,0.0,48.95592415824752,1.3766275756239024,35.56221379338897,272.68100541338794,11,1.7282568920689205,0.1,228.65893457673008,0.741293728351593,2.3591881755901474,1.2516144270268619
session_20260812_131729_hold_breath_off_hold_breath_off_w00003,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,25.0,45.0,breathing,accepted,,trusted_breathing,breathing,2012,92.316,0.0,11.797334984607824,0.23170670202568963,50.91494929330496,6.536271168642955,10,2.008726861035655,0.2,34.00574000207028,0.7410249710083008,1.0717839113572183,1.2516144270268619
session_20260812_131729_hold_breath_off_hold_breath_off_w00004,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,30.0,50.0,breathing,accepted,,trusted_breathing,breathing,2020,92.316,0.0,17.849022089952303,0.345215539609996,51.70399371379795,10.592711886070395,11,2.0426866750555552,0.35000000000000003,49.35689969399381,0.7331281900405884,1.2516144270268619,1.2516144270268619
session_20260812_131729_hold_breath_off_hold_breath_off_w00005,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,35.0,55.0,breathing,rejected,time_gap,not_evaluated,,1975,237.717,,,,,,,,,,,,
session_20260812_131729_hold_breath_off_hold_breath_off_w00006,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,40.0,60.0,breathing,rejected,transition_guard,not_evaluated,,1835,,,,,,,,,,,,,
session_20260812_131729_hold_breath_off_hold_breath_off_w00007,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,45.0,65.0,breathing,rejected,mixed_or_unknown_label,not_evaluated,,1559,,,,,,,,,,,,,
session_20260812_131729_hold_breath_off_hold_breath_off_w00008,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,50.0,70.0,breathing,rejected,mixed_or_unknown_label,not_evaluated,,1550,,,,,,,,,,,,,
session_20260812_131729_hold_breath_off_hold_breath_off_w00009,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,55.0,75.0,hold_breath,rejected,mixed_or_unknown_label,not_evaluated,,1590,,,,,,,,,,,,,
session_20260812_131729_hold_breath_off_hold_breath_off_w00010,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,60.0,80.0,hold_breath,rejected,transition_guard,not_evaluated,,1748,,,,,,,,,,,,,
session_20260812_131729_hold_breath_off_hold_breath_off_w00011,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,65.0,85.0,hold_breath,accepted,,ambiguous_breathing_evidence,,2024,54.06,0.0,21.531593215109783,0.4026506530119323,53.47462633922075,11.822885024629231,14,1.8767760309402162,0.4,71.28335078937461,0.8235068917274475,1.3330761663274924,1.2516144270268619
session_20260812_131729_hold_breath_off_hold_breath_off_w00012,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,70.0,90.0,hold_breath,accepted,,ambiguous_breathing_evidence,,2031,62.018,0.0,30.669791870188266,0.5906069651283549,51.929275611355116,31.8330989306772,14,2.2851312044363956,0.30000000000000004,49.59692689861705,0.8189733624458313,1.5028789189534724,1.2516144270268619
session_20260812_131729_hold_breath_off_hold_breath_off_w00013,session_20260812_131729_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131729_hold_breath_off_hold_breath_off.csv,75.0,95.0,hold_breath,rejected,time_gap,not_evaluated,,2034,164.837,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00000,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,11.406646,31.406646,breathing,rejected,time_gap,not_evaluated,,957,4956.634,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00001,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,16.406646,36.406646,breathing,rejected,time_gap,not_evaluated,,918,4663.091,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00002,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,21.406646,41.406646,breathing,rejected,insufficient_samples,not_evaluated,,507,,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00003,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,26.406646,46.406646,breathing,rejected,insufficient_samples,not_evaluated,,113,,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00004,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,31.406646,51.406646,breathing,rejected,insufficient_samples,not_evaluated,,585,,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00005,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,36.406646,56.406646,breathing,rejected,time_gap,not_evaluated,,1052,9648.272,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00006,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,41.406646,61.406646,breathing,rejected,mixed_or_unknown_label,not_evaluated,,1500,,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00007,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,46.406646,66.406646,breathing,rejected,mixed_or_unknown_label,not_evaluated,,1697,,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00008,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,51.406646,71.406646,breathing,rejected,mixed_or_unknown_label,not_evaluated,,1224,,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00009,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,56.406646,76.406646,hold_breath,rejected,mixed_or_unknown_label,not_evaluated,,759,,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00010,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,61.406646,81.406646,hold_breath,rejected,transition_guard,not_evaluated,,297,,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00011,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,66.406646,86.406646,hold_breath,rejected,insufficient_samples,not_evaluated,,131,,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00012,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,71.406646,91.406646,hold_breath,rejected,insufficient_samples,not_evaluated,,130,,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00013,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,76.406646,96.406646,hold_breath,rejected,insufficient_samples,not_evaluated,,498,,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00014,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,81.406646,101.406646,hold_breath,rejected,time_gap,not_evaluated,,969,4899.312,,,,,,,,,,,,
session_20260812_131923_hold_breath_off_hold_breath_off_w00015,session_20260812_131923_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_131923_hold_breath_off_hold_breath_off.csv,86.406646,106.406646,hold_breath,rejected,transition_guard,not_evaluated,,1446,,,,,,,,,,,,,
session_20260812_132120_hold_breath_off_hold_breath_off_w00000,session_20260812_132120_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_132120_hold_breath_off_hold_breath_off.csv,10.0,30.0,breathing,accepted,,trusted_breathing,breathing,2048,49.001,0.0,14.852647213753418,0.3010416263835678,49.33751983780408,13.895303012513498,12,1.9212463724227185,0.4,43.21595719144275,0.5857400894165039,1.1718038656307384,1.1803208336708466
session_20260812_132120_hold_breath_off_hold_breath_off_w00001,session_20260812_132120_hold_breath_off_hold_breath_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_132120_hold_breath_off_hold_breath_off.csv,15.0,35.0,breathing,accepted,,trusted_breathing,breathing,2039,63.037,0.0,13.882813575242066,0.27756758681833804,50.015975331723624,16.06466737654043,14,2.127451021743617,0.5,29.285427847971516,0.5308109521865845,1.2058717377911718,1.1803208336708466
